Plasmids	locus_tag	protein_id	E-value_1	E-value_2
NZ_CP009640.1	AK40_RS03615	WP_001996300.1	7.6e-06	8.9e-06
NZ_CP009640.1	AK40_RS03635	WP_001996288.1	0.42	0.38
NZ_CP009639.1	AK40_RS02330	WP_001996005.1	0.77	0.73
NZ_CP009639.1	AK40_RS02335	WP_042516228.1	0.57	0.075
NZ_CP009639.1	AK40_RS01925	WP_001995962.1	0.0092	0.0092
NZ_CP009639.1	AK40_RS01740	WP_001994467.1	0.66	0.64
NZ_CP009639.1	AK40_RS01915	WP_001995764.1	1.4e-06	1.4e-06
NZ_CP009639.1	AK40_RS01925	WP_001995962.1	2.9e-13	2.9e-13
NZ_CP009639.1	AK40_RS01790	WP_001995901.1	6.5	7
NZ_CP009639.1	AK40_RS01925	WP_001995962.1	0.001	0.001
NZ_CP009639.1	AK40_RS02395	WP_001995748.1	0.11	0.14
NZ_CP009639.1	AK40_RS02335	WP_042516228.1	0.25	0.29
NZ_CP009639.1	AK40_RS01925	WP_001995962.1	2.1e-17	2.1e-17
NZ_CP009639.1	AK40_RS02615	WP_001994655.1	2.3	2.7
NZ_CP009639.1	AK40_RS02695	WP_000526290.1	3.7	4.3
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	2e-12	1.7e-10
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	5e-25	1.4e-23
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	7.5e-29	1.4e-27
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	0.015	0.015
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	2.7e-19	5.8e-16
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	2.5e-08	2.5e-08
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.5e-14	1.5e-14
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	4.3e-16	1.5e-11
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	2.7e-29	1.8e-27
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	9.3e-07	9.6e-05
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	6.7e-05	0.0051
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	2.9e-07	0.00014
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	8e-14	8.1e-13
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	2e-18	9.1e-11
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	0.0024	0.0024
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	0.15	0.0076
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.2e-21	1.5e-18
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.5e-37	1.6e-37
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.6e-43	1.7e-42
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	3.6e-28	3.6e-28
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	3.3e-24	9.8e-18
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.8e-08	5.6e-07
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	3.6e-05	3.6e-05
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	6.4e-20	5.7e-17
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.5e-19	1.4e-17
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	2.9e-18	2.8e-10
NZ_CP009638.1	AK40_RS01510	WP_000780697.1	0.039	0.048
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	2.5e-20	6.4e-20
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	0.00078	0.00078
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.3e-21	1.3e-21
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.5e-08	0.003
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.6e-29	5.7e-26
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	5.1e-14	5.1e-14
NZ_CP009638.1	AK40_RS01430	WP_001996385.1	2.4	2.8
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	2.3e-14	2.6e-13
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	3.1e-27	1.3e-25
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	4.6e-34	2e-32
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.6e-20	1.6e-20
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	7.1e-12	2.8e-05
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	6.9e-08	6.9e-08
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.5e-38	9.5e-34
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.1e-13	3.8e-11
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	6.5e-15	5.2e-13
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	3.2e-15	3.2e-15
NZ_CP009638.1	AK40_RS01600	WP_042516212.1	0.0072	0.0093
NZ_CP009638.1	AK40_RS01690	WP_001995622.1	1.3e-08	1.3e-08
NZ_CP009637.1	AK40_RS01290	WP_001996383.1	2.8e-13	2.8e-13
NZ_CP009637.1	AK40_RS01290	WP_001996383.1	4.5e-21	5.1e-09
NZ_CP009637.1	AK40_RS01290	WP_001996383.1	4.5e-15	2.4e-12
NZ_CP009637.1	AK40_RS01290	WP_001996383.1	5.3e-09	4.6e-07
NZ_CP009637.1	AK40_RS01100	WP_001996385.1	2.4	2.8
NZ_CP009637.1	AK40_RS01290	WP_001996383.1	1.7e-14	1.7e-14
NZ_CP009637.1	AK40_RS01290	WP_001996383.1	5.4e-12	1.2e-09
NZ_CP009637.1	AK40_RS01290	WP_001996383.1	0.0002	0.0002
NZ_CP009636.1	AK40_RS00825	WP_001996231.1	0.93	1.1
NZ_CP009636.1	AK40_RS00800	WP_001996175.1	0.014	0.02
NZ_CP009636.1	AK40_RS00965	WP_001996226.1	5.9	6.1
NZ_CP009636.1	AK40_RS00105	WP_001996267.1	2.3	1.2
NZ_CP009636.1	AK40_RS00935	WP_001996158.1	0.22	0.36
NZ_CP009636.1	AK40_RS00825	WP_001996231.1	1.5	1.7
NZ_CP009636.1	AK40_RS00105	WP_001996267.1	5.8	6.9
NZ_CP009636.1	AK40_RS00105	WP_001996267.1	8.9	11
NZ_CP009636.1	AK40_RS00105	WP_001996267.1	0.6	0.74
NZ_CP009636.1	AK40_RS00625	WP_001996141.1	2.4	2.9
NZ_CP009636.1	AK40_RS01000	WP_001996081.1	0.00033	0.0004
NZ_CP009636.1	AK40_RS01000	WP_001996081.1	2.6	4
NZ_CP009636.1	AK40_RS00800	WP_001996175.1	0.22	0.33
NZ_CP009636.1	AK40_RS01000	WP_001996081.1	2.1	0.11
NZ_CP009636.1	AK40_RS00825	WP_001996231.1	2.7	3.5
NZ_CP009636.1	AK40_RS00825	WP_001996231.1	0.13	0.18
NZ_CP009636.1	AK40_RS00965	WP_001996226.1	1.8	1.8
NZ_CP009636.1	AK40_RS00800	WP_001996175.1	4.1e-06	4.1e-06
NZ_CP009636.1	AK40_RS00630	WP_001996086.1	3	5.5
NZ_CP009592.1	AQ16_RS28710	WP_012680378.1	0.31	0.43
NZ_CP009592.1	AQ16_RS28710	WP_012680378.1	0.14	0.0078
NZ_CP009592.1	AQ16_RS28710	WP_012680378.1	1.4	7
NZ_CP009592.1	AQ16_RS28710	WP_012680378.1	0.15	0.22
NZ_CP009592.1	AQ16_RS28710	WP_012680378.1	0.00043	0.00057
NZ_CP009592.1	AQ16_RS28710	WP_012680378.1	0.0041	0.0041
NZ_CP009592.1	AQ16_RS28710	WP_012680378.1	1.9	0.79
NZ_CP009592.1	AQ16_RS28710	WP_012680378.1	0.9	3.3
NZ_CP009592.1	AQ16_RS28710	WP_012680378.1	7.9	4
NZ_CP009592.1	AQ16_RS28710	WP_012680378.1	0.0017	0.0017
NZ_CP009592.1	AQ16_RS28660	WP_001977989.1	9e-07	9e-07
NZ_CP009592.1	AQ16_RS28535	WP_000776682.1	9.6	21
NZ_CP009591.1	AQ16_RS27865	WP_001971718.1	0.19	0.42
NZ_CP009591.1	AQ16_RS27860	WP_001971716.1	0.01	0.01
NZ_CP009591.1	AQ16_RS27865	WP_001971718.1	0.061	0.019
NZ_CP009591.1	AQ16_RS28210	WP_001971463.1	4.3e-07	6.2e-07
NZ_CP009591.1	AQ16_RS27860	WP_001971716.1	0.042	0.051
NZ_CP009591.1	AQ16_RS27865	WP_001971718.1	0.19	0.19
NZ_CP009591.1	AQ16_RS27620	WP_042514642.1	0.025	0.025
NZ_CP009591.1	AQ16_RS27865	WP_001971718.1	2.3e-09	2.3e-09
NZ_CP009591.1	AQ16_RS27865	WP_001971718.1	6.9e-13	6.9e-13
NZ_CP009591.1	AQ16_RS27865	WP_001971718.1	0.061	4.3
NZ_CP009591.1	AQ16_RS27860	WP_001971716.1	0.0092	0.009
NZ_CP009591.1	AQ16_RS27720	-	3.1	3.8
NZ_CP009591.1	AQ16_RS27715	WP_033691501.1	0.78	1
NZ_CP009591.1	AQ16_RS27675	WP_001971624.1	0.057	0.069
NZ_CP009591.1	AQ16_RS27675	WP_001971624.1	0.96	1.6
NZ_CP009368.1	BG03_RS01550	WP_042514476.1	0.015	0.03
NZ_CP009368.1	BG03_RS00385	WP_080333919.1	0.0016	0.0022
NZ_CP009368.1	BG03_RS01575	WP_042514481.1	0.24	0.65
NZ_CP009368.1	BG03_RS01575	WP_042514481.1	0.032	0.018
NZ_CP009368.1	BG03_RS00385	WP_080333919.1	0.32	0.51
NZ_CP009368.1	BG03_RS01570	WP_042514480.1	0.032	0.037
NZ_CP009368.1	BG03_RS01575	WP_042514481.1	0.048	0.048
NZ_CP009368.1	BG03_RS01575	WP_042514481.1	1.9e-09	1.9e-09
NZ_CP009368.1	BG03_RS01575	WP_042514481.1	2.9e-14	2.8e-12
NZ_CP009368.1	BG03_RS00385	WP_080333919.1	0.00074	0.0012
NZ_CP009368.1	BG03_RS01575	WP_042514481.1	0.0048	0.0048
NZ_CP009368.1	BG03_RS00240	WP_042514279.1	0.6	0.65
NZ_CP009368.1	BG03_RS00240	WP_042514279.1	5.4	5.5
NZ_CP009368.1	BG03_RS01125	WP_042514413.1	2e-05	3.6e-05
NZ_CP009368.1	BG03_RS01575	WP_042514481.1	0.057	2.5
NZ_CP009368.1	BG03_RS00995	WP_042514392.1	2.1	2.6
NZ_CP009368.1	BG03_RS01570	WP_042514480.1	0.033	0.033
NZ_CP009368.1	BG03_RS00385	WP_080333919.1	0.11	0.17
NZ_CP009368.1	BG03_RS01290	WP_080333932.1	9.2	11
NZ_CP009368.1	BG03_RS01125	WP_042514413.1	1.6	2.3
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.3e-49	6.2e-40
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	1.1e-09	2.8e-08
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	4.8e-27	3.2e-14
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	1.8e-21	2e-20
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	8.6e-11	8.6e-11
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	3e-16	1.3e-09
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	7.2e-10	7.2e-10
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	7.4e-17	7.4e-17
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2e-51	2.1e-32
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	5.6e-17	2e-12
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	0.0081	0.0081
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	1.8e-35	1.3e-24
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	3.5e-14	3.6e-06
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	1e-64	1.5e-26
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	4.3e-09	4.3e-09
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.2e-05	0.0036
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	5e-08	4.7e-06
NZ_CP009589.1	AQ16_RS00275	WP_001981644.1	3.2	4
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.1e-31	1.6e-23
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	1.3e-48	8.2e-36
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	9.4e-46	1e-34
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	5.5e-27	1.6e-12
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.2e-24	1e-16
NZ_CP009589.1	AQ16_RS00275	WP_001981644.1	0.2	0.23
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.3e-07	0.00024
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	1.2e-19	2.9e-13
NZ_CP009589.1	AQ16_RS00275	WP_001981644.1	0.81	0.84
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	1.1e-82	1.2e-51
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	9e-15	2.6e-07
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	9.5e-14	6.6e-11
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	4e-06	4e-06
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	1.9e-19	3.7e-18
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	5.1e-09	4.6e-08
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.8e-42	1.4e-30
NZ_CP009589.1	AQ16_RS00275	WP_001981644.1	0.62	0.79
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	4e-18	4e-18
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	0.0021	0.0049
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	7.2e-29	3.9e-22
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.2e-54	3.1e-25
NZ_CP009589.1	AQ16_RS00135	WP_002194832.1	1.9	2.2
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.6e-121	1.8e-77
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	4.3e-05	4.3e-05
NZ_CP009589.1	AQ16_RS29475	WP_002194824.1	0.24	1.1
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.4e-103	4.6e-78
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	5.3e-69	3.9e-43
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	6.1e-12	6.1e-12
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.2e-24	3.5e-24
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	2.4e-53	6e-38
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	3.8e-27	8.7e-26
NZ_CP009589.1	AQ16_RS00085	WP_038415774.1	1.5e-40	2e-24
NZ_CP009299.1	AW22_RS00075	WP_042512061.1	0.035	0.05
NZ_CP009299.1	AW22_RS00415	WP_048520026.1	0.89	0.99
NZ_CP009299.1	AW22_RS00445	WP_042512103.1	1.6	2.1
NZ_CP009299.1	AW22_RS00075	WP_042512061.1	3e-06	3e-06
NZ_CP009299.1	AW22_RS00835	WP_042512130.1	1.4	2.3
NZ_CP009967.1	BF28_RS00735	WP_001271969.1	0.39	0.95
NZ_CP009967.1	BF28_RS01870	WP_000108303.1	0.15	0.24
NZ_CP009967.1	BF28_RS00735	WP_001271969.1	0.082	0.023
NZ_CP009967.1	BF28_RS00730	WP_000753852.1	0.045	0.055
NZ_CP009967.1	BF28_RS00735	WP_001271969.1	0.048	0.048
NZ_CP009967.1	BF28_RS00735	WP_001271969.1	4.5e-09	4.5e-09
NZ_CP009967.1	BF28_RS32375	-	0.067	0.086
NZ_CP009967.1	BF28_RS00735	WP_001271969.1	3e-12	3e-12
NZ_CP009967.1	BF28_RS00735	WP_001271969.1	0.0057	0.0057
NZ_CP009967.1	BF28_RS02035	WP_000038581.1	4.5	4.9
NZ_CP009967.1	BF28_RS02035	WP_000038581.1	0.031	0.032
NZ_CP009967.1	BF28_RS01600	WP_001003824.1	1.9	2.2
NZ_CP009967.1	BF28_RS02255	WP_000422009.1	0.66	0.38
NZ_CP009967.1	BF28_RS00735	WP_001271969.1	0.11	6.8
NZ_CP009967.1	BF28_RS00730	WP_000753852.1	0.021	0.02
NZ_CP009967.1	BF28_RS00365	WP_000454595.1	1.3	1.6
NZ_CP009967.1	BF28_RS00345	WP_000504301.1	0.027	0.033
NZ_CP009967.1	BF28_RS02255	WP_000422009.1	0.0049	0.0069
NZ_CP009967.1	BF28_RS00345	WP_000504301.1	4	6.1
NZ_CP009967.1	BF28_RS01855	WP_000275963.1	2.7	3
NZ_CP009967.1	BF28_RS02035	WP_000038581.1	7.3	8.2
NZ_CP009966.1	BF28_RS00265	WP_000505768.1	0.13	0.17
NZ_CP009966.1	BF28_RS00065	WP_000190045.1	0.19	0.23
NZ_CP009317.1	AS54_RS00150	WP_012680378.1	0.31	0.43
NZ_CP009317.1	AS54_RS00150	WP_012680378.1	0.14	0.0078
NZ_CP009317.1	AS54_RS00150	WP_012680378.1	1.4	7
NZ_CP009317.1	AS54_RS00150	WP_012680378.1	0.15	0.22
NZ_CP009317.1	AS54_RS00150	WP_012680378.1	0.00043	0.00057
NZ_CP009317.1	AS54_RS00150	WP_012680378.1	0.0041	0.0041
NZ_CP009317.1	AS54_RS00150	WP_012680378.1	1.9	0.79
NZ_CP009317.1	AS54_RS00150	WP_012680378.1	0.9	3.3
NZ_CP009317.1	AS54_RS00430	WP_000716174.1	1.1	1.5
NZ_CP009317.1	AS54_RS00150	WP_012680378.1	7.9	4
NZ_CP009317.1	AS54_RS00150	WP_012680378.1	0.0017	0.0017
NZ_CP009317.1	AS54_RS00210	WP_000081380.1	4.2e-06	4.2e-06
NZ_CP009317.1	AS54_RS00345	WP_000669645.1	8.7	17
NZ_CP009940.1	NT98_RS00555	WP_001971718.1	0.19	0.42
NZ_CP009940.1	NT98_RS00560	WP_001971716.1	0.01	0.01
NZ_CP009940.1	NT98_RS00555	WP_001971718.1	0.061	0.019
NZ_CP009940.1	NT98_RS01080	WP_001971463.1	4.3e-07	6.2e-07
NZ_CP009940.1	NT98_RS00560	WP_001971716.1	0.042	0.051
NZ_CP009940.1	NT98_RS00555	WP_001971718.1	0.19	0.19
NZ_CP009940.1	NT98_RS00800	WP_001971604.1	0.052	0.077
NZ_CP009940.1	NT98_RS00555	WP_001971718.1	2.3e-09	2.3e-09
NZ_CP009940.1	NT98_RS00555	WP_001971718.1	6.9e-13	6.9e-13
NZ_CP009940.1	NT98_RS00555	WP_001971718.1	0.061	4.3
NZ_CP009940.1	NT98_RS00560	WP_001971716.1	0.0092	0.009
NZ_CP009940.1	NT98_RS00700	-	3.1	3.8
NZ_CP009940.1	NT98_RS00705	WP_033691501.1	0.78	1
NZ_CP009940.1	NT98_RS00745	WP_001971624.1	0.057	0.069
NZ_CP009940.1	NT98_RS00745	WP_001971624.1	0.96	1.6
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.3e-49	6.2e-40
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	1.1e-09	2.8e-08
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	4.8e-27	3.2e-14
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	1.8e-21	2e-20
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	8.6e-11	8.6e-11
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	3e-16	1.3e-09
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	7.2e-10	7.2e-10
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	7.4e-17	7.4e-17
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2e-51	2.1e-32
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	5.6e-17	2e-12
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	0.0081	0.0081
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	1.8e-35	1.3e-24
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	3.5e-14	3.6e-06
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	1e-64	1.5e-26
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	4.3e-09	4.3e-09
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.2e-05	0.0036
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	5e-08	4.7e-06
NZ_CP009939.1	NT98_RS00080	WP_001981644.1	3.2	4
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.1e-31	1.6e-23
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	1.3e-48	8.2e-36
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	9.4e-46	1e-34
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	5.5e-27	1.6e-12
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.2e-24	1e-16
NZ_CP009939.1	NT98_RS00080	WP_001981644.1	0.2	0.23
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.3e-07	0.00024
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	1.2e-19	2.9e-13
NZ_CP009939.1	NT98_RS00080	WP_001981644.1	0.81	0.84
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	1.1e-82	1.2e-51
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	9e-15	2.6e-07
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	9.5e-14	6.6e-11
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	4e-06	4e-06
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	1.9e-19	3.7e-18
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	5.1e-09	4.6e-08
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.8e-42	1.4e-30
NZ_CP009939.1	NT98_RS00080	WP_001981644.1	0.62	0.79
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	4e-18	4e-18
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	0.0021	0.0049
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	7.2e-29	3.9e-22
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.2e-54	3.1e-25
NZ_CP009939.1	NT98_RS00220	WP_002194832.1	1.9	2.2
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.6e-121	1.8e-77
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	4.3e-05	4.3e-05
NZ_CP009939.1	NT98_RS29530	WP_002194824.1	0.24	1.1
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.4e-103	4.6e-78
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	5.3e-69	3.9e-43
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	6.1e-12	6.1e-12
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.2e-24	3.5e-24
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	2.4e-53	6e-38
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	3.8e-27	8.7e-26
NZ_CP009939.1	NT98_RS00270	WP_038415774.1	1.5e-40	2e-24
NZ_CP027924.1	C1N82_RS32500	WP_162283611.1	6.2e-09	9.4e-09
NZ_CP027924.1	C1N82_RS32500	WP_162283611.1	7.6e-13	9.7e-13
NZ_CP027924.1	C1N82_RS32345	WP_012552763.1	4.2	4
NZ_CP027924.1	C1N82_RS32500	WP_162283611.1	0.0023	0.003
NZ_CP027921.1	C1N82_RS30570	WP_162283561.1	0.03	0.043
NZ_CP027921.1	C1N82_RS31345	WP_162281080.1	0.17	0.18
NZ_CP027921.1	C1N82_RS31345	WP_162281080.1	0.056	0.069
NZ_CP027921.1	C1N82_RS30890	WP_016122402.1	2.4	2.6
NZ_CP027921.1	C1N82_RS31710	WP_016122402.1	2.4	2.6
NZ_CP027921.1	C1N82_RS30890	WP_016122402.1	0.2	0.22
NZ_CP027921.1	C1N82_RS31710	WP_016122402.1	0.2	0.22
NZ_CP027921.1	C1N82_RS30150	WP_162281184.1	0.094	0.13
NZ_CP027921.1	C1N82_RS31115	WP_162281184.1	0.094	0.13
NZ_CP027921.1	C1N82_RS30570	WP_162283561.1	2.8e-05	2.8e-05
NZ_CP027921.1	C1N82_RS30440	WP_162283550.1	3.5	5.4
NZ_CP027921.1	C1N82_RS30890	WP_016122402.1	1.1	1.2
NZ_CP027921.1	C1N82_RS31710	WP_016122402.1	1.1	1.2
NZ_CP028017.1	C1N66_RS31880	WP_162281270.1	0.44	0.53
NZ_CP028011.1	C1N66_RS31010	WP_162281184.1	0.094	0.13
NZ_CP028010.1	C1N66_RS30380	WP_162281080.1	0.17	0.18
NZ_CP028010.1	C1N66_RS30380	WP_162281080.1	0.056	0.069
NZ_CP028010.1	C1N66_RS30745	WP_016122402.1	2.4	2.6
NZ_CP028010.1	C1N66_RS30745	WP_016122402.1	0.2	0.22
NZ_CP028010.1	C1N66_RS30970	WP_162281184.1	0.094	0.13
NZ_CP028010.1	C1N66_RS30745	WP_016122402.1	1.1	1.2
CP028017.1	C1N66_32660	QHV47747.1	0.44	0.53
CP028011.1	C1N66_31760	QHV47575.1	0.094	0.13
CP028010.1	C1N66_31080	QHV47461.1	0.17	0.18
CP028010.1	C1N66_31080	QHV47461.1	0.056	0.069
CP028010.1	C1N66_31475	QHV47525.1	2.4	2.6
CP028010.1	C1N66_31475	QHV47525.1	0.2	0.22
CP028010.1	C1N66_31720	QHV47566.1	0.094	0.13
CP028010.1	C1N66_31475	QHV47525.1	1.1	1.2
CP027924.1	C1N82_34135	QHV08233.1	6.2e-09	9.4e-09
CP027924.1	C1N82_34135	QHV08233.1	7.6e-13	9.7e-13
CP027924.1	C1N82_33985	QHV08204.1	4.2	4
CP027924.1	C1N82_34135	QHV08233.1	0.0023	0.003
NZ_PHQW02000016.1	CR195_RS27570	WP_158318297.1	0.074	0.072
NZ_PHQW02000016.1	CR195_RS27570	WP_158318297.1	1.9	1.9
NZ_PHQW02000016.1	CR195_RS27570	WP_158318297.1	4	4.8
NZ_PHQW02000015.1	CR195_RS27100	-	10	13
NZ_PHQW02000015.1	CR195_RS27270	WP_158318266.1	1.2e-07	1.9e-07
NZ_PHQW02000015.1	CR195_RS27155	WP_000764649.1	2	2.3
NZ_PHQW02000015.1	CR195_RS27155	WP_000764649.1	1	1.3
NZ_PHQW02000015.1	CR195_RS27155	WP_000764649.1	2.4	2.4
NZ_PHQW02000015.1	CR195_RS27245	WP_158318263.1	0.0087	0.011
NZ_PHQW02000015.1	CR195_RS27255	WP_158318265.1	1.4	57
NZ_PHQW02000015.1	CR195_RS27245	WP_158318263.1	0.89	1.4
NZ_PHQW02000015.1	CR195_RS27245	WP_158318263.1	4.3	0.12
NZ_CP024658.1	CSW12_RS30980	WP_100910807.1	0.00015	0.00024
NZ_CP024658.1	CSW12_RS30865	WP_100910790.1	0.14	0.16
NZ_CP024657.1	CSW12_RS29785	WP_100910666.1	0.017	0.022
NZ_CP024657.1	CSW12_RS29750	WP_100910659.1	2.6	3
NZ_CP024657.1	CSW12_RS29830	WP_100910672.1	1.8	2.2
NZ_CP024657.1	CSW12_RS30455	WP_100910746.1	5.3e-13	5.3e-13
NZ_CP024657.1	CSW12_RS30450	WP_100910741.1	0.35	0.36
NZ_CP024657.1	CSW12_RS30325	WP_100909797.1	0.04	0.049
NZ_CP024657.1	CSW12_RS30425	WP_100909797.1	0.04	0.049
NZ_CP024657.1	CSW12_RS30330	WP_100910728.1	9.4	10
NZ_CP024656.1	CSW12_RS29335	WP_078185315.1	0.5	0.55
NZ_CP024656.1	CSW12_RS29520	WP_100910639.1	0.14	0.27
NZ_CP024656.1	CSW12_RS29180	WP_100910610.1	2.2e-22	2.8e-22
