Plasmids	locus_tag	protein_id	E-value_1	E-value_2
NZ_CP040341.1	EUC38_RS29035	WP_000182869.1	6.4e-12	0.00013
NZ_CP040341.1	EUC38_RS29235	WP_000441034.1	0.0023	0.036
NZ_CP040341.1	EUC38_RS28215	WP_000183539.1	1.8e-23	6e-13
NZ_CP040341.1	EUC38_RS29035	WP_000182869.1	2.5e-23	2.8e-12
NZ_CP040341.1	EUC38_RS29235	WP_000441034.1	1.2e-06	2.5e-06
NZ_CP040341.1	EUC38_RS28250	WP_000100984.1	7.1e-05	0.0043
NZ_CP040341.1	EUC38_RS29035	WP_000182869.1	1.9e-18	3.9e-07
NZ_CP040341.1	EUC38_RS28215	WP_000183539.1	4.7e-18	4e-07
NZ_CP040341.1	EUC38_RS29235	WP_000441034.1	0.00084	0.0039
NZ_CP040341.1	EUC38_RS28250	WP_000100984.1	0.017	0.031
NZ_CP040341.1	EUC38_RS28545	WP_000668443.1	6.8e-16	1.1e-14
NZ_CP040341.1	EUC38_RS29100	WP_000904931.1	1.9e-06	0.02
NZ_CP040341.1	EUC38_RS29035	WP_000182869.1	4.6e-08	0.0015
NZ_CP040341.1	EUC38_RS28215	WP_000183539.1	5.2e-08	0.0023
NZ_CP040341.1	EUC38_RS29235	WP_000441034.1	0.16	0.22
NZ_CP040341.1	EUC38_RS28215	WP_000183539.1	4.2e-26	2.1e-12
NZ_CP040341.1	EUC38_RS29035	WP_000182869.1	4.9e-25	1.7e-11
NZ_CP040341.1	EUC38_RS29235	WP_000441034.1	2.6e-06	8.7e-06
NZ_CP040341.1	EUC38_RS28250	WP_000100984.1	0.019	0.037
NZ_CP040341.1	EUC38_RS29035	WP_000182869.1	5.3e-07	0.038
NZ_CP040341.1	EUC38_RS28215	WP_000183539.1	5.4e-06	0.13
NZ_CP040341.1	EUC38_RS28535	WP_000672080.1	0.00033	0.00041
NZ_CP040341.1	EUC38_RS29235	WP_000441034.1	0.23	0.33
NZ_CP040341.1	EUC38_RS29035	WP_000182869.1	1.2e-16	1.9e-07
NZ_CP040341.1	EUC38_RS28215	WP_000183539.1	5.4e-16	5.1e-07
NZ_CP040341.1	EUC38_RS29235	WP_000441034.1	0.0059	0.04
NZ_CP040341.1	EUC38_RS29235	WP_000441034.1	2.8e-06	9e-06
NZ_CP040341.1	EUC38_RS29035	WP_000182869.1	6.7e-06	0.0097
NZ_CP040341.1	EUC38_RS28215	WP_000183539.1	7.4e-06	0.0032
NZ_CP040341.1	EUC38_RS29035	WP_000182869.1	0.29	16
NZ_CP040341.1	EUC38_RS28545	WP_000668443.1	5.6e-06	3.2e-05
NZ_CP040341.1	EUC38_RS29100	WP_000904931.1	0.0085	2.8
NZ_CP020941.1	B2J90_RS30685	-	4.5e-08	5.4e-08
NZ_CP020941.1	B2J90_RS30685	-	5.4e-13	6.8e-13
NZ_CP020941.1	B2J90_RS30685	-	1.9e-09	2.6e-09
NZ_CP020941.1	B2J90_RS30920	WP_085782980.1	6.9e-12	1.2e-11
NZ_CP020941.1	B2J90_RS30685	-	2e-07	2.6e-07
NZ_CP020941.1	B2J90_RS30685	-	4.4e-15	5.7e-15
NZ_CP020941.1	B2J90_RS30685	-	0.014	0.017
NZ_CP020941.1	B2J90_RS30685	-	2.5e-09	3.1e-09
NZ_CP020941.1	B2J90_RS30685	-	1.8e-11	2.3e-11
NZ_CP020941.1	B2J90_RS30685	-	9.7e-09	1.3e-08
NZ_CP020941.1	B2J90_RS30685	-	0.1	0.13
NZ_CP020941.1	B2J90_RS30920	WP_085782980.1	0.016	0.037
NZ_CP020940.1	B2J90_RS29885	WP_000375827.1	0.00011	0.0033
NZ_CP020940.1	B2J90_RS29885	WP_000375827.1	1.3e-09	2.7e-09
NZ_CP020940.1	B2J90_RS29885	WP_000375827.1	1.3e-05	0.0026
NZ_CP020940.1	B2J90_RS30175	WP_000639133.1	2.9e-15	2.6e-08
NZ_CP020940.1	B2J90_RS29885	WP_000375827.1	3.2e-07	1.9e-06
NZ_CP020940.1	B2J90_RS29885	WP_000375827.1	0.23	0.35
NZ_CP020940.1	B2J90_RS29885	WP_000375827.1	0.001	0.0046
NZ_CP020940.1	B2J90_RS29885	WP_000375827.1	2.2e-07	7.6e-07
NZ_CP020940.1	B2J90_RS30175	WP_000639133.1	6.4e-08	0.00079
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	2.6e-22	4.3e-22
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	1.2e-40	1.4e-40
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	1.3e-19	2e-11
NZ_CP020939.1	B2J90_RS29525	WP_033691987.1	9.3e-25	2.7e-23
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	3.8e-16	2.8e-15
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	8.5e-45	9.8e-45
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	1.5e-13	2.2e-13
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	3e-13	3.4e-13
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	0.0067	0.028
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	6.3e-22	4.7e-21
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	3.1e-22	4.1e-22
NZ_CP020939.1	B2J90_RS29705	WP_061885243.1	7.5e-09	1.9e-08
NZ_CP020939.1	B2J90_RS29525	WP_033691987.1	2.9e-16	1.6e-11
NC_012473.1	BCA_RS00270	WP_000442126.1	6.7e-05	0.0036
NC_012473.1	BCA_RS00270	WP_000442126.1	7.5e-08	1.4e-07
NC_012473.1	BCA_RS00270	WP_000442126.1	0.00058	0.0041
NC_012473.1	BCA_RS00270	WP_000442126.1	0.19	0.27
NC_012473.1	BCA_RS00270	WP_000442126.1	1.7e-06	7.9e-06
NC_012473.1	BCA_RS00270	WP_000442126.1	0.3	0.45
NC_012473.1	BCA_RS00270	WP_000442126.1	0.0064	0.045
NC_012473.1	BCA_RS00270	WP_000442126.1	1.3e-07	3.1e-07
NC_011777.1	BCAH820_RS29135	WP_000183539.1	2.2e-12	7.7e-05
NC_011777.1	BCAH820_RS28185	WP_000441035.1	0.0002	0.013
NC_011777.1	BCAH820_RS29135	WP_000183539.1	1.8e-23	6e-13
NC_011777.1	BCAH820_RS28185	WP_000441035.1	2.7e-07	5.5e-07
NC_011777.1	BCAH820_RS29095	WP_000100984.1	7.1e-05	0.0043
NC_011777.1	BCAH820_RS29135	WP_000183539.1	4.7e-18	4e-07
NC_011777.1	BCAH820_RS28185	WP_000441035.1	0.0007	0.0039
NC_011777.1	BCAH820_RS29095	WP_000100984.1	0.017	0.031
NC_011777.1	BCAH820_RS28745	WP_001169292.1	4.4e-21	6.6e-20
NC_011777.1	BCAH820_RS28770	WP_001169293.1	5.9e-21	1.3e-19
NC_011777.1	BCAH820_RS28675	WP_000576160.1	1.1e-15	5e-14
NC_011777.1	BCAH820_RS28305	WP_000639135.1	8.9e-15	3.6e-08
NC_011777.1	BCAH820_RS28520	WP_012477841.1	1.4e-14	2e-14
NC_011777.1	BCAH820_RS28755	WP_000904910.1	6.7e-12	2.9e-11
NC_011777.1	BCAH820_RS28440	WP_000583552.1	2.1e-11	5.7e-10
NC_011777.1	BCAH820_RS28450	WP_000545656.1	0.1	0.13
NC_011777.1	BCAH820_RS29135	WP_000183539.1	5.2e-08	0.0023
NC_011777.1	BCAH820_RS28185	WP_000441035.1	0.16	0.22
NC_011777.1	BCAH820_RS29135	WP_000183539.1	4.2e-26	2.1e-12
NC_011777.1	BCAH820_RS28185	WP_000441035.1	1.2e-06	5.3e-06
NC_011777.1	BCAH820_RS29095	WP_000100984.1	0.019	0.037
NC_011777.1	BCAH820_RS29135	WP_000183539.1	5.4e-06	0.13
NC_011777.1	BCAH820_RS28185	WP_000441035.1	0.2	0.32
NC_011777.1	BCAH820_RS29135	WP_000183539.1	5.4e-16	5.1e-07
NC_011777.1	BCAH820_RS28185	WP_000441035.1	0.00084	0.0064
NC_011777.1	BCAH820_RS28185	WP_000441035.1	1.3e-07	2.6e-07
NC_011777.1	BCAH820_RS29135	WP_000183539.1	7.4e-06	0.0032
NC_011777.1	BCAH820_RS28770	WP_001169293.1	1.6e-12	3.1e-07
NC_011777.1	BCAH820_RS28745	WP_001169292.1	2.8e-12	9.9e-11
NC_011777.1	BCAH820_RS28675	WP_000576160.1	5.8e-09	2.2e-07
NC_011777.1	BCAH820_RS28305	WP_000639135.1	2.8e-06	0.044
NC_011777.1	BCAH820_RS28520	WP_012477841.1	3.3e-05	0.00025
NC_011777.1	BCAH820_RS28440	WP_000583552.1	5.9e-05	0.0062
NC_011777.1	BCAH820_RS28755	WP_000904910.1	0.02	0.4
NC_011775.1	BCG9842_RS28340	WP_000210324.1	0.00086	0.0027
NC_011775.1	BCG9842_RS27440	WP_000930159.1	0.57	0.36
NC_011775.1	BCG9842_RS28340	WP_000210324.1	0.012	0.036
NC_011775.1	BCG9842_RS28340	WP_000210324.1	0.078	1.8
NC_011775.1	BCG9842_RS28340	WP_000210324.1	0.0047	0.024
NC_011655.1	BCAH187_RS28015	WP_000441032.1	0.00021	0.013
NC_011655.1	BCAH187_RS28015	WP_000441032.1	2.7e-07	5.3e-07
NC_011655.1	BCAH187_RS28015	WP_000441032.1	0.00065	0.0031
NC_011655.1	BCAH187_RS28430	WP_000993737.1	0.3	1.7
NC_011655.1	BCAH187_RS28405	WP_033656251.1	9.2e-21	1.7e-19
NC_011655.1	BCAH187_RS28395	WP_001226074.1	2.6e-20	5.6e-19
NC_011655.1	BCAH187_RS28530	WP_000576160.1	1.1e-15	5e-14
NC_011655.1	BCAH187_RS28165	WP_000639134.1	1.5e-14	6.1e-08
NC_011655.1	BCAH187_RS28455	WP_000690663.1	4.9e-12	6.2e-12
NC_011655.1	BCAH187_RS28435	WP_000232781.1	0.0077	0.0093
NC_011655.1	BCAH187_RS28015	WP_000441032.1	0.14	0.19
NC_011655.1	BCAH187_RS28015	WP_000441032.1	6.9e-07	3e-06
NC_011655.1	BCAH187_RS28015	WP_000441032.1	0.19	0.29
NC_011655.1	BCAH187_RS28015	WP_000441032.1	0.00085	0.0064
NC_011655.1	BCAH187_RS28015	WP_000441032.1	1.4e-07	2.7e-07
NC_011655.1	BCAH187_RS28405	WP_033656251.1	5e-12	2.7e-10
NC_011655.1	BCAH187_RS28395	WP_001226074.1	1.6e-11	3.3e-06
NC_011655.1	BCAH187_RS28530	WP_000576160.1	5.8e-09	2.2e-07
NC_011655.1	BCAH187_RS28165	WP_000639134.1	5.4e-06	0.044
NC_011655.1	BCAH187_RS28455	WP_000690663.1	0.00089	0.0022
CP046512.1	GNE09_28905	QGV10581.1	3.6e-05	0.0018
CP046512.1	GNE09_28905	QGV10581.1	1e-08	2.1e-08
CP046512.1	GNE09_28905	QGV10581.1	0.00022	0.0036
CP046512.1	GNE09_28905	QGV10581.1	0.22	0.33
CP046512.1	GNE09_28905	QGV10581.1	3.7e-07	2e-06
CP046512.1	GNE09_27535	QGV10341.1	0.021	2.5
CP046512.1	GNE09_28905	QGV10581.1	0.32	0.53
CP046512.1	GNE09_28905	QGV10581.1	0.0035	0.016
CP046512.1	GNE09_28905	QGV10581.1	5.6e-08	1.2e-07
NZ_CP018936.1	BEI53_RS28815	WP_075395855.1	3.2e-20	9.7e-20
NZ_CP018936.1	BEI53_RS28385	-	6.1e-09	7.8e-09
NZ_CP018936.1	BEI53_RS28815	WP_075395855.1	1.8e-34	1.7e-33
NZ_CP018936.1	BEI53_RS28385	-	1.7e-14	2.4e-14
NZ_CP018936.1	BEI53_RS28815	WP_075395855.1	8.4e-18	3e-10
NZ_CP018936.1	BEI53_RS28385	-	2.5e-10	3.4e-10
NZ_CP018936.1	BEI53_RS28475	WP_000023351.1	2.1e-13	3.7e-13
NZ_CP018936.1	BEI53_RS28815	WP_075395855.1	1.4e-16	3.5e-08
NZ_CP018936.1	BEI53_RS28385	-	2.8e-08	3.7e-08
NZ_CP018936.1	BEI53_RS28815	WP_075395855.1	2.7e-39	1.1e-37
NZ_CP018936.1	BEI53_RS28385	-	2.6e-16	3.5e-16
NZ_CP018936.1	BEI53_RS28815	WP_075395855.1	9e-08	1.6e-07
NZ_CP018936.1	BEI53_RS28385	-	0.011	0.015
NZ_CP018936.1	BEI53_RS28815	WP_075395855.1	4.7e-17	6.5e-17
NZ_CP018936.1	BEI53_RS28385	-	7.3e-10	1e-09
NZ_CP018936.1	BEI53_RS28815	WP_075395855.1	2.2e-22	2.3e-21
NZ_CP018936.1	BEI53_RS28385	-	5.2e-12	6.7e-12
NZ_CP018936.1	BEI53_RS28815	WP_075395855.1	4.5e-19	1.1e-18
NZ_CP018936.1	BEI53_RS28385	-	7.3e-10	1e-09
NZ_CP018936.1	BEI53_RS28815	WP_075395855.1	7.5e-10	2.3e-09
NZ_CP018936.1	BEI53_RS28475	WP_000023351.1	2.5e-07	6.3e-07
NZ_CP018932.1	BEI48_RS28865	WP_075395855.1	3.2e-20	9.7e-20
NZ_CP018932.1	BEI48_RS28865	WP_075395855.1	1.8e-34	1.7e-33
NZ_CP018932.1	BEI48_RS28865	WP_075395855.1	8.4e-18	3e-10
NZ_CP018932.1	BEI48_RS28525	WP_000023351.1	2.1e-13	3.7e-13
NZ_CP018932.1	BEI48_RS28955	WP_000023351.1	2.1e-13	3.7e-13
NZ_CP018932.1	BEI48_RS28865	WP_075395855.1	1.4e-16	3.5e-08
NZ_CP018932.1	BEI48_RS28865	WP_075395855.1	2.7e-39	1.1e-37
NZ_CP018932.1	BEI48_RS28865	WP_075395855.1	9e-08	1.6e-07
NZ_CP018932.1	BEI48_RS28865	WP_075395855.1	4.7e-17	6.5e-17
NZ_CP018932.1	BEI48_RS28865	WP_075395855.1	2.2e-22	2.3e-21
NZ_CP018932.1	BEI48_RS28865	WP_075395855.1	4.5e-19	1.1e-18
NZ_CP018932.1	BEI48_RS28865	WP_075395855.1	7.5e-10	2.3e-09
NZ_CP018932.1	BEI48_RS28525	WP_000023351.1	2.5e-07	6.3e-07
NZ_CP018932.1	BEI48_RS28955	WP_000023351.1	2.5e-07	6.3e-07
NZ_CP018934.1	BEI49_RS28810	WP_075395855.1	3.2e-20	9.7e-20
NZ_CP018934.1	BEI49_RS28810	WP_075395855.1	1.8e-34	1.7e-33
NZ_CP018934.1	BEI49_RS28810	WP_075395855.1	8.4e-18	3e-10
NZ_CP018934.1	BEI49_RS28720	WP_000023351.1	2.1e-13	3.7e-13
NZ_CP018934.1	BEI49_RS28810	WP_075395855.1	1.4e-16	3.5e-08
NZ_CP018934.1	BEI49_RS28810	WP_075395855.1	2.7e-39	1.1e-37
NZ_CP018934.1	BEI49_RS28810	WP_075395855.1	9e-08	1.6e-07
NZ_CP018934.1	BEI49_RS28810	WP_075395855.1	4.7e-17	6.5e-17
NZ_CP018934.1	BEI49_RS28810	WP_075395855.1	2.2e-22	2.3e-21
NZ_CP018934.1	BEI49_RS28810	WP_075395855.1	4.5e-19	1.1e-18
NZ_CP018934.1	BEI49_RS28810	WP_075395855.1	7.5e-10	2.3e-09
NZ_CP018934.1	BEI49_RS28720	WP_000023351.1	2.5e-07	6.3e-07
NZ_CP011154.1	WR51_RS28970	WP_063549615.1	0.00017	0.014
NZ_CP011154.1	WR51_RS28970	WP_063549615.1	1.4e-08	2.9e-08
NZ_CP011154.1	WR51_RS28970	WP_063549615.1	0.00011	0.0037
NZ_CP011154.1	WR51_RS29230	-	7.9e-06	8.5e-06
NZ_CP011154.1	WR51_RS28970	WP_063549615.1	0.21	0.32
NZ_CP011154.1	WR51_RS28970	WP_063549615.1	3.8e-07	1.9e-06
NZ_CP011154.1	WR51_RS29720	WP_063549408.1	0.064	1.3
NZ_CP011154.1	WR51_RS28970	WP_063549615.1	0.34	0.55
NZ_CP011154.1	WR51_RS28970	WP_063549615.1	0.0029	0.015
NZ_CP011154.1	WR51_RS28970	WP_063549615.1	1.7e-07	4.6e-07
NZ_CP011154.1	WR51_RS29230	-	0.0012	0.0013
NZ_CP011152.1	WR47_RS28355	WP_063549615.1	0.00017	0.014
NZ_CP011152.1	WR47_RS28355	WP_063549615.1	1.4e-08	2.9e-08
NZ_CP011152.1	WR47_RS28355	WP_063549615.1	0.00011	0.0037
NZ_CP011152.1	WR47_RS28095	-	7.9e-06	8.5e-06
NZ_CP011152.1	WR47_RS28355	WP_063549615.1	0.21	0.32
NZ_CP011152.1	WR47_RS28355	WP_063549615.1	3.8e-07	1.9e-06
NZ_CP011152.1	WR47_RS27605	WP_063549408.1	0.064	1.3
NZ_CP011152.1	WR47_RS28355	WP_063549615.1	0.34	0.55
NZ_CP011152.1	WR47_RS28355	WP_063549615.1	0.0029	0.015
NZ_CP011152.1	WR47_RS28355	WP_063549615.1	1.7e-07	4.6e-07
NZ_CP011152.1	WR47_RS28095	-	0.0012	0.0013
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	0.28	1
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	6.3e-28	1.5e-27
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	9.8e-17	9.8e-17
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	1.9e-40	2.1e-40
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	2.1e-36	2.6e-36
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	5.4e-26	2.9e-12
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	3e-18	1.2e-09
NZ_CP011157.1	WR52_RS29760	-	3.3e-09	6.5e-09
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	1.4e-19	2.2e-19
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	1.9e-16	2.2e-16
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	1.2e-45	1.3e-45
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	8.6e-36	1.2e-35
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	5.1e-18	6.2e-18
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	3.4e-13	5.6e-13
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	6.9e-19	7.6e-19
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	2.8e-14	3.4e-14
NZ_CP011157.1	WR52_RS29420	WP_063539076.1	0.0084	1.7
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	6.9e-07	1.3e-06
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	9.5e-05	0.00017
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	8.1e-22	1.2e-21
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	2e-20	1.9e-19
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	1.1e-22	1.3e-22
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	4.8e-18	9.7e-18
NZ_CP011157.1	WR52_RS29305	WP_063539039.1	2.6e-11	2.3e-09
NZ_CP011157.1	WR52_RS29470	WP_063539090.1	8.7e-08	1.4e-06
NZ_CP011157.1	WR52_RS29760	-	0.0081	0.03
NZ_CP011156.1	WR52_RS28120	WP_063538697.1	0.054	2.4
NZ_CP011146.1	FORC13_RS28755	WP_059304429.1	2.7e-05	3.9e-05
NZ_CP011146.1	FORC13_RS28755	WP_059304429.1	1.7e-09	3.3e-09
NZ_CP011146.1	FORC13_RS28755	WP_059304429.1	1.9e-07	2.2e-06
NZ_CP011146.1	FORC13_RS28990	WP_059304466.1	6e-17	7.3e-17
NZ_CP011146.1	FORC13_RS28380	-	4.3e-16	1.8e-14
NZ_CP011146.1	FORC13_RS28755	WP_059304429.1	0.0035	0.0044
NZ_CP011146.1	FORC13_RS28755	WP_059304429.1	1.8e-12	3.2e-12
NZ_CP011146.1	FORC13_RS28310	WP_059304372.1	0.017	5.2
NZ_CP011146.1	FORC13_RS28755	WP_059304429.1	0.052	0.29
NZ_CP011146.1	FORC13_RS28755	WP_059304429.1	5.9e-07	4.6e-06
NZ_CP011146.1	FORC13_RS28755	WP_059304429.1	2.4e-06	4.3e-06
NZ_CP011146.1	FORC13_RS28990	WP_059304466.1	5e-09	1.2e-08
NZ_CP011146.1	FORC13_RS28380	-	8.7e-08	1.2e-06
NC_018499.1	BCK_RS27790	WP_000156430.1	9.3e-18	2e-17
NC_018499.1	BCK_RS27790	WP_000156430.1	3.9e-35	4.8e-35
NC_018499.1	BCK_RS27790	WP_000156430.1	1.6e-17	1.4e-09
NC_018499.1	BCK_RS27790	WP_000156430.1	1.7e-19	2.3e-19
NC_018499.1	BCK_RS27790	WP_000156430.1	1.6e-36	1.9e-36
NC_018499.1	BCK_RS27790	WP_000156430.1	2.5e-13	3.6e-13
NC_018499.1	BCK_RS27790	WP_000156430.1	6.3e-16	7.6e-16
NC_018499.1	BCK_RS27790	WP_000156430.1	1.7e-06	3.4e-06
NC_018499.1	BCK_RS27790	WP_000156430.1	5.2e-20	4.2e-19
NC_018499.1	BCK_RS27790	WP_000156430.1	7.9e-19	1.6e-18
NC_018499.1	BCK_RS27790	WP_000156430.1	8.2e-08	2e-06
NC_018492.1	BCK_RS27135	WP_000441034.1	0.0023	0.036
NC_018492.1	BCK_RS27135	WP_000441034.1	1.2e-06	2.5e-06
NC_018492.1	BCK_RS27135	WP_000441034.1	0.00084	0.0039
NC_018492.1	BCK_RS26645	WP_000262479.1	4.9e-18	8.8e-16
NC_018492.1	BCK_RS26565	WP_000583541.1	2.1e-12	4.7e-11
NC_018492.1	BCK_RS26845	WP_000796687.1	0.0021	0.0021
NC_018492.1	BCK_RS27135	WP_000441034.1	0.16	0.22
NC_018492.1	BCK_RS27135	WP_000441034.1	2.6e-06	8.7e-06
NC_018492.1	BCK_RS27135	WP_000441034.1	0.23	0.33
NC_018492.1	BCK_RS27135	WP_000441034.1	0.0059	0.04
NC_018492.1	BCK_RS27135	WP_000441034.1	2.8e-06	9e-06
NC_018492.1	BCK_RS26645	WP_000262479.1	2.6e-08	0.0044
NC_018492.1	BCK_RS26565	WP_000583541.1	2.9e-05	0.0015
NC_018492.1	BCK_RS26845	WP_000796687.1	0.14	0.13
NC_018493.1	BCK_RS27735	WP_000812197.1	2.7e-14	5.1e-14
NC_018493.1	BCK_RS27735	WP_000812197.1	1.7e-05	3.2e-05
CP045608.2	GE376_32040	QFY03761.1	4.6e-19	8.2e-17
CP045608.2	GE376_31680	QFY03710.1	2.4e-11	6e-10
CP045608.2	GE376_32040	QFY03761.1	1.7e-09	0.00036
CP045608.2	GE376_31680	QFY03710.1	0.00011	0.0098
CP045607.2	GE376_29605	QFY03344.1	0.0002	0.0081
CP045607.2	GE376_29605	QFY03344.1	2e-08	4.3e-08
CP045607.2	GE376_28910	QFY03231.1	0.032	0.055
CP045607.2	GE376_29605	QFY03344.1	0.00069	0.0081
CP045607.2	GE376_29605	QFY03344.1	4.8e-06	2.7e-05
CP045607.2	GE376_28975	QFY03242.1	0.025	2.8
CP045607.2	GE376_29605	QFY03344.1	0.006	0.1
CP045607.2	GE376_29605	QFY03344.1	6.8e-07	2.2e-06
NZ_CP015730.1	DA68_RS27220	WP_025967126.1	0.004	2.7
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	0.0064	0.013
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	9e-16	1.2e-15
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	7.2e-35	9.3e-35
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	9.3e-17	3.6e-08
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	2.7e-17	3.7e-17
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	6.1e-39	6.9e-39
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	1e-12	1.2e-12
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	1.9e-10	2.7e-10
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	0.00069	0.0012
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	1.6e-15	6.6e-15
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	1.2e-17	1.6e-17
NZ_CP015728.1	DA68_RS26850	WP_025967153.1	8.9e-10	2.1e-05
NC_014331.1	BACI_RS27650	WP_000375826.1	9.1e-05	0.0022
NC_014331.1	BACI_RS27650	WP_000375826.1	1.5e-09	3.2e-09
NC_014331.1	BACI_RS27650	WP_000375826.1	1.4e-05	0.0026
NC_014331.1	BACI_RS27945	WP_000639133.1	2.9e-15	2.6e-08
NC_014331.1	BACI_RS27650	WP_000375826.1	2.5e-07	1.5e-06
NC_014331.1	BACI_RS27650	WP_000375826.1	0.24	0.39
NC_014331.1	BACI_RS27650	WP_000375826.1	0.001	0.0046
NC_014331.1	BACI_RS27650	WP_000375826.1	2.5e-07	7.3e-07
NC_014331.1	BACI_RS27945	WP_000639133.1	6.4e-08	0.00079
NC_014332.1	BACI_RS28355	WP_000400406.1	4.4e-20	9.8e-20
NC_014332.1	BACI_RS28355	WP_000400406.1	4.9e-36	2.4e-35
NC_014332.1	BACI_RS28355	WP_000400406.1	1.4e-18	1.9e-09
NC_014332.1	BACI_RS28355	WP_000400406.1	1.4e-16	2.3e-07
NC_014332.1	BACI_RS28355	WP_000400406.1	2.2e-41	8.8e-40
NC_014332.1	BACI_RS28355	WP_000400406.1	6.3e-10	7.7e-10
NC_014332.1	BACI_RS28355	WP_000400406.1	1.2e-16	1.3e-16
NC_014332.1	BACI_RS28355	WP_000400406.1	0.0057	0.37
NC_014332.1	BACI_RS28355	WP_000400406.1	3.2e-22	6.2e-21
NC_014332.1	BACI_RS28355	WP_000400406.1	5.2e-19	8.8e-19
NC_014332.1	BACI_RS28355	WP_000400406.1	3e-10	9.9e-10
NC_014333.1	BACI_RS28740	WP_000873659.1	4e-14	2.1e-12
NC_014333.1	BACI_RS28740	WP_000873659.1	1.4e-06	1.8e-06
NC_011973.1	BCQ_RS27495	WP_000980839.1	0.042	0.097
NC_011973.1	BCQ_RS27700	WP_000686376.1	3.8e-21	5e-21
NC_011973.1	BCQ_RS27250	WP_001169294.1	8.6e-18	1.5e-16
NC_011973.1	BCQ_RS27320	WP_000668444.1	7.3e-17	1.2e-15
NC_011973.1	BCQ_RS27825	-	7.4e-14	8.6e-14
NC_011973.1	BCQ_RS29645	-	0.00075	0.00083
NC_011973.1	BCQ_RS27250	WP_001169294.1	1e-09	8.7e-08
NC_011973.1	BCQ_RS27700	WP_000686376.1	3.8e-09	4.8e-09
NC_011973.1	BCQ_RS27320	WP_000668444.1	6.3e-07	1.5e-06
NC_011973.1	BCQ_RS27825	-	0.0011	0.0086
NC_011973.1	BCQ_RS29645	-	0.0044	0.0063
NC_011971.1	BCQ_RS28260	WP_000576167.1	1.5e-14	7e-13
NC_011971.1	BCQ_RS28260	WP_000576167.1	2.5e-07	2.8e-05
NZ_CP042928.1	FED50_RS01445	WP_000183539.1	2.2e-12	7.7e-05
NZ_CP042928.1	FED50_RS00570	WP_000182869.1	6.4e-12	0.00013
NZ_CP042928.1	FED50_RS00375	WP_000441034.1	0.0023	0.036
NZ_CP042928.1	FED50_RS01445	WP_000183539.1	1.8e-23	6e-13
NZ_CP042928.1	FED50_RS00570	WP_000182869.1	2.5e-23	2.8e-12
NZ_CP042928.1	FED50_RS00375	WP_000441034.1	1.2e-06	2.5e-06
NZ_CP042928.1	FED50_RS01405	WP_000100984.1	7.1e-05	0.0043
NZ_CP042928.1	FED50_RS00570	WP_000182869.1	1.9e-18	3.9e-07
NZ_CP042928.1	FED50_RS01445	WP_000183539.1	4.7e-18	4e-07
NZ_CP042928.1	FED50_RS00375	WP_000441034.1	0.00084	0.0039
NZ_CP042928.1	FED50_RS01405	WP_000100984.1	0.017	0.031
NZ_CP042928.1	FED50_RS01095	WP_000668443.1	6.8e-16	1.1e-14
NZ_CP042928.1	FED50_RS00505	WP_000904931.1	1.9e-06	0.02
