Plasmids	locus_tag	protein_id	E-value_1	E-value_2
CP011146.1	FORC13_p029	ALZ64514.1	6.4e-07	7e-07
CP011146.1	FORC13_p031	ALZ64516.1	0.0017	0.002
CP011146.1	FORC13_p030	ALZ64515.1	6e-10	6.4e-10
CP011146.1	FORC13_p031	ALZ64516.1	2.9e-09	3.5e-09
CP011146.1	FORC13_p033	ALZ64518.1	0.013	0.014
CP011146.1	FORC13_p031	ALZ64516.1	9e-10	1e-09
CP011146.1	FORC13_p033	ALZ64518.1	0.0029	0.0034
CP011146.1	FORC13_p029	ALZ64514.1	8.7e-09	9.8e-09
CP011146.1	FORC13_p030	ALZ64515.1	9.3e-09	9.9e-09
CP011146.1	FORC13_p031	ALZ64516.1	3e-08	3.6e-08
CP011146.1	FORC13_p033	ALZ64518.1	0.00096	0.00096
CP011146.1	FORC13_p033	ALZ64518.1	0.038	0.041
CP011146.1	FORC13_p031	ALZ64516.1	8.2e-08	9e-08
CP011146.1	FORC13_p033	ALZ64518.1	1.4e-06	1.4e-06
CP011146.1	FORC13_p030	ALZ64515.1	0.0017	0.002
CP011146.1	FORC13_p029	ALZ64514.1	2e-05	3e-05
CP011146.1	FORC13_p029	ALZ64514.1	6.8e-09	7.7e-09
CP011146.1	FORC13_p030	ALZ64515.1	9.1e-08	9.4e-08
CP011146.1	FORC13_p033	ALZ64518.1	0.038	0.038
CP011146.1	FORC13_p030	ALZ64515.1	1.8e-25	1.9e-25
CP011146.1	FORC13_p029	ALZ64514.1	3.8e-17	4.6e-17
CP011146.1	FORC13_p031	ALZ64516.1	1.8e-15	2.2e-15
CP011146.1	FORC13_p033	ALZ64518.1	3.6e-06	3.9e-06
CP011146.1	FORC13_p030	ALZ64515.1	0.078	0.091
CP011146.1	FORC13_p030	ALZ64515.1	2.1e-14	2.4e-14
CP011146.1	FORC13_p031	ALZ64516.1	4.9e-13	5.5e-13
CP011146.1	FORC13_p033	ALZ64518.1	0.00062	0.00064
CP011146.1	FORC13_p033	ALZ64518.1	0.018	0.021
CP011146.1	FORC13_p031	ALZ64516.1	1.3e-05	1.5e-05
CP011146.1	FORC13_p030	ALZ64515.1	0.00012	0.00013
CP011146.1	FORC13_p029	ALZ64514.1	0.051	0.064
CP011146.1	FORC13_p031	ALZ64516.1	3.9e-05	4.4e-05
CP011146.1	FORC13_p029	ALZ64514.1	1.2e-48	1.4e-48
CP011146.1	FORC13_p030	ALZ64515.1	1.7e-47	1.9e-47
CP011146.1	FORC13_p031	ALZ64516.1	2.6e-39	2.7e-39
CP011146.1	FORC13_p033	ALZ64518.1	2.1e-30	2.4e-30
CP011146.1	FORC13_p029	ALZ64514.1	2.1e-09	2.6e-09
CP011146.1	FORC13_p030	ALZ64515.1	9.5e-17	9.9e-17
CP011146.1	FORC13_p029	ALZ64514.1	2.6e-16	3.3e-16
CP011146.1	FORC13_p031	ALZ64516.1	8.8e-11	9.9e-11
CP011146.1	FORC13_p030	ALZ64515.1	9.7e-05	0.00015
CP011146.1	FORC13_p030	ALZ64515.1	3.5e-15	4e-15
CP011146.1	FORC13_p029	ALZ64514.1	2.8e-13	4.1e-13
CP011146.1	FORC13_p033	ALZ64518.1	0.037	0.041
CP011146.1	FORC13_p031	ALZ64516.1	0.054	0.059
CP011146.1	FORC13_p033	ALZ64518.1	0.013	0.017
CP011146.1	FORC13_p030	ALZ64515.1	1.4e-12	1.4e-12
CP011146.1	FORC13_p029	ALZ64514.1	6.7e-10	9.1e-10
CP011146.1	FORC13_p030	ALZ64515.1	1.1e-13	1.3e-13
CP011146.1	FORC13_p031	ALZ64516.1	0.00019	0.00022
CP011146.1	FORC13_p033	ALZ64518.1	0.14	0.15
CP011146.1	FORC13_p030	ALZ64515.1	2.1e-14	2.4e-14
CP011146.1	FORC13_p031	ALZ64516.1	9.7e-08	1.1e-07
CP011146.1	FORC13_p033	ALZ64518.1	0.00042	0.00042
CP011146.1	FORC13_p033	ALZ64518.1	0.0016	0.0017
CP011146.1	FORC13_p031	ALZ64516.1	3e-10	3.7e-10
CP011146.1	FORC13_p033	ALZ64518.1	3.1e-05	3.3e-05
CP011146.1	FORC13_p030	ALZ64515.1	9.6e-14	9.9e-14
CP011146.1	FORC13_p029	ALZ64514.1	5.9e-12	7.4e-12
CP011146.1	FORC13_p030	ALZ64515.1	0.14	0.15
CP011146.1	FORC13_p031	ALZ64516.1	4.2e-30	4.6e-30
CP011146.1	FORC13_p033	ALZ64518.1	4.3e-17	5e-17
CP011146.1	FORC13_p030	ALZ64515.1	2e-15	2.5e-15
CP011146.1	FORC13_p030	ALZ64515.1	4.3e-21	4.6e-21
CP011146.1	FORC13_p031	ALZ64516.1	9.5e-11	1e-10
CP011146.1	FORC13_p033	ALZ64518.1	0.0047	0.005
CP011146.1	FORC13_p030	ALZ64515.1	2.9e-16	2.9e-16
CP011146.1	FORC13_p029	ALZ64514.1	6.3e-13	6.6e-13
CP011146.1	FORC13_p031	ALZ64516.1	1.7e-11	1.9e-11
CP011146.1	FORC13_p033	ALZ64518.1	1.9e-06	1.9e-06
CP011146.1	FORC13_p033	ALZ64518.1	0.012	0.013
CP011146.1	FORC13_p031	ALZ64516.1	0.024	0.027
CP011146.1	FORC13_p029	ALZ64514.1	9e-11	1.2e-10
CP011146.1	FORC13_p030	ALZ64515.1	2.9e-15	3.1e-15
CP011146.1	FORC13_p031	ALZ64516.1	2.3e-06	2.6e-06
CP011146.1	FORC13_p030	ALZ64515.1	1e-06	1.1e-06
CP011146.1	FORC13_p029	ALZ64514.1	7.1e-14	8.9e-14
CP011146.1	FORC13_p029	ALZ64514.1	8.1e-28	8.1e-28
CP011146.1	FORC13_p030	ALZ64515.1	8.1e-21	9.3e-21
CP011146.1	FORC13_p029	ALZ64514.1	2.5e-13	3.3e-13
CP011146.1	FORC13_p030	ALZ64515.1	6.1e-13	6.4e-13
CP011146.1	FORC13_p031	ALZ64516.1	1.1e-11	1.2e-11
CP011146.1	FORC13_p033	ALZ64518.1	3.7e-07	3.7e-07
CP009595.1	BG11_5702	AJH60189.1	0.11	0.21
CP009595.1	BG11_5721	AJH60174.1	0.46	0.78
CP009595.1	BG11_5707	AJH60285.1	0.085	0.17
CP009594.1	BG11_5821	AJH60131.1	2.3e-12	9.2e-12
CP009594.1	BG11_5820	AJH60088.1	8.2e-15	1.3e-08
CP009594.1	BG11_5821	AJH60131.1	2.3e-07	0.0003
CP009594.1	BG11_5820	AJH60088.1	0.0033	0.0033
CP009594.1	BG11_5821	AJH60131.1	4.5e-61	5.3e-61
CP009594.1	BG11_5822	AJH60151.1	0.0002	0.00089
CP009594.1	BG11_5752	AJH60163.1	1.8e-13	7.6e-13
CP009594.1	BG11_5822	AJH60151.1	5e-106	6.4e-106
CP009594.1	BG11_5820	AJH60088.1	4.4e-56	1.7e-54
CP009594.1	BG11_5821	AJH60131.1	5e-34	6.5e-34
CP009594.1	BG11_5752	AJH60163.1	6.8e-24	2.1e-23
CP009594.1	BG11_5824	AJH60134.1	1.1e-122	1.2e-122
CP009594.1	BG11_5821	AJH60131.1	0.00014	0.049
CP009594.1	BG11_5821	AJH60131.1	1.1e-70	1.6e-70
CP009594.1	BG11_5821	AJH60131.1	6.9e-36	1e-35
CP009594.1	BG11_5820	AJH60088.1	6.8e-17	4e-16
CP009594.1	BG11_5752	AJH60163.1	8.7e-29	7.1e-28
CP009594.1	BG11_5821	AJH60131.1	1.5e-140	2e-140
CP009594.1	BG11_5821	AJH60131.1	4.7e-17	6.8e-17
CP009594.1	BG11_5821	AJH60131.1	2.8e-10	8.4e-10
NC_010924.1	BcAH187_pCER270_0061	YP_001967204.1	0.043	0.086
NC_010924.1	BcAH187_pCER270_0061	YP_001967204.1	0.18	0.46
JPYN01000064.1	IY08_30195	KGT40458.1	0.24	0.56
AAEK01000004.1	BCE_G9241_pBC218_0153	EAL16070.1	0.16	0.23
AAEK01000004.1	BCE_G9241_pBC218_0078	EAL15995.1	0.2	0.29
ABCZ02000100.1	BCW_B0038	EDX54333.1	6.5e-13	2.7e-12
ABCZ02000100.1	BCW_B0037	EDX54251.1	3.8e-11	2.2e-05
ABCZ02000100.1	BCW_B0038	EDX54333.1	7.2e-07	0.0022
ABCZ02000100.1	BCW_B0038	EDX54333.1	0.0047	0.016
ABCZ02000100.1	BCW_B0037	EDX54251.1	0.0069	0.0069
ABCZ02000100.1	BCW_B0038	EDX54333.1	1.4e-60	1.8e-60
ABCZ02000100.1	BCW_B0039	EDX54270.1	0.00039	0.0012
ABCZ02000100.1	BCW_B0051	EDX54249.1	1e-10	3.6e-09
ABCZ02000100.1	BCW_B0039	EDX54270.1	8.8e-104	1e-103
ABCZ02000100.1	BCW_B0037	EDX54251.1	4.9e-69	5.5e-59
ABCZ02000100.1	BCW_B0038	EDX54333.1	5.8e-34	7.8e-34
ABCZ02000100.1	BCW_B0051	EDX54249.1	2.5e-23	2.5e-23
ABCZ02000100.1	BCW_B0041	EDX54266.1	7.6e-95	6.5e-79
ABCZ02000100.1	BCW_B0038	EDX54333.1	1.2e-70	1.7e-70
ABCZ02000100.1	BCW_B0038	EDX54333.1	1.7e-35	2.4e-35
ABCZ02000100.1	BCW_B0037	EDX54251.1	3.2e-16	2.1e-15
ABCZ02000100.1	BCW_B0051	EDX54249.1	4.7e-27	4.7e-27
ABCZ02000100.1	BCW_B0038	EDX54333.1	3e-141	3.9e-141
ABCZ02000100.1	BCW_B0038	EDX54333.1	3.7e-16	5.6e-16
ABCZ02000100.1	BCW_B0038	EDX54333.1	8e-10	6.2e-09
ABDK02000071.1	BC059799_B0047	EDX65305.1	2e-05	3.7e-05
ABDK02000071.1	BC059799_B0047	EDX65305.1	5.9e-13	4.3e-12
ABDK02000071.1	BC059799_B0046	EDX65363.1	0.0034	0.0052
ABDK02000071.1	BC059799_B0047	EDX65305.1	0.002	0.0028
ABDK02000071.1	BC059799_B0047	EDX65305.1	0.00045	0.0035
ABDK02000071.1	BC059799_B0046	EDX65363.1	0.35	0.097
ABDK02000071.1	BC059799_B0047	EDX65305.1	9.8e-149	1.2e-148
ABDK02000071.1	BC059799_B0060	EDX65342.1	2.4e-07	2.4e-07
ABDK02000071.1	BC059799_B0046	EDX65363.1	5.6e-66	2.6e-63
ABDK02000071.1	BC059799_B0047	EDX65305.1	5.6e-28	5.6e-28
ABDK02000071.1	BC059799_B0060	EDX65342.1	2.1e-09	2.1e-09
ABDK02000071.1	BC059799_B0047	EDX65305.1	0.00037	0.0012
ABDK02000071.1	BC059799_B0047	EDX65305.1	1.3e-07	0.00062
ABDK02000071.1	BC059799_B0046	EDX65363.1	2.6	2.7
ABDK02000071.1	BC059799_B0047	EDX65305.1	5.3e-31	8.7e-31
ABDK02000071.1	BC059799_B0047	EDX65305.1	2.3e-35	4.5e-35
ABDK02000071.1	BC059799_B0046	EDX65363.1	1.6e-14	4.2e-14
ABDK02000071.1	BC059799_B0060	EDX65342.1	4.8e-11	4.8e-11
ABDK02000071.1	BC059799_B0047	EDX65305.1	2.5e-130	2.8e-130
ABDK02000071.1	BC059799_B0047	EDX65305.1	2e-132	2.6e-132
